uid,Activity_type,Studying,SEX,INSEE,Age_2020,qualification,FAMILY_TYPE,occupation_42,target
43041,"TA2-2",TRUE,"Female","49331",19,"DIPL2","typem4.4","csp_8_4","X"
43043,"TA2-1",FALSE,"Male","49332",93,"DIPL1.1","typem4.4","csp_7_1","B"
43045,"TA1-2",FALSE,"Male","49332",21,"DIPL1","typem3.2","csp_8_1","X"
43046,"TA1-1",FALSE,"Female","49332",47,"DIPL1.3","typem4.3","csp_5_5","B"
43048,"TA2-1",FALSE,"Female","49332",74,"DIPL1.2","typem4.4","csp_7_4","B"
43051,"TA1-1",FALSE,"Male","49333",24,"DIPL1.6","typem4.1","csp_6_9","B"
43052,"TA1-1",TRUE,"Male","49333",27,"DIPL1.3","typem4.1","csp_6_3","B"
43055,"TA2-1",FALSE,"Male","49338",62,"DIPL1.3","typem4.4","csp_7_8","X"
43057,"TA2-1",FALSE,"Female","49338",82,"DIPL1.3","typem4.4","csp_7_1","B"
43059,"TA1-1",FALSE,"Male","49338",53,"DIPL1.5","typem4.1","csp_1_1","B"
43060,"TA2-1",FALSE,"Female","49338",71,"DIPL1.1","typem1.2","csp_7_8","B"
43063,"TA2-2",TRUE,"Male","49339",15,"DIPL3","typem3.2","csp_8_5","B"
43064,"TA1-1",FALSE,"Male","49339",41,"DIPL1.3","typem3.1","csp_4_7","X"
43066,"TA1-1",FALSE,"Female","49343",63,"DIPL3","typem4.3","csp_6_4","B"
43069,"TA2-1",FALSE,"Male","49344",65,"DIPL1.3","typem1.1","csp_7_5","X"
43070,"TA1-1",FALSE,"Male","49345",53,"DIPL1","typem4.1","csp_2_2","X"
43072,"TA1-1",FALSE,"Male","49345",50,"DIPL1.3","typem4.1","csp_2_3","B"
43073,"TA2-1",FALSE,"Female","49345",69,"DIPL2","typem4.4","csp_7_1","B"
43078,"TA1-1",FALSE,"Female","49345",32,"DIPL1.7","typem4.1","csp_4_5","X"
43085,"TA1-1",FALSE,"Female","49347",41,"DIPL1.7","typem4.1","csp_3_4","B"
43086,"TA2-1",FALSE,"Female","49347",65,"DIPL1.5","typem4.4","csp_7_1","B"
43087,"TA1-1",FALSE,"Female","49347",46,"DIPL1.5","typem1.2","csp_5_4","B"
43093,"TA2-2",TRUE,"Male","49347",15,"DIPL1.2","typem3.2","csp_8_4","X"
43095,"TA2-1",FALSE,"Female","49352",77,"DIPL1.4","typem1.2","csp_7_5","B"
43099,"TA2-1",FALSE,"Male","49353",88,"DIPL2","typem1.1","csp_7_8","B"
43100,"TA2-1",FALSE,"Female","49353",69,"DIPL1.3","typem4.4","csp_7_7","X"
43101,"TA2-2",TRUE,"Male","49353",22,"DIPL1.7","typem2.0","csp_8_4","B"
43102,"TA2-2",TRUE,"Female","49353",20,"DIPL1.5","typem4.1","csp_8_4","X"
43104,"TA1-1",FALSE,"Male","49353",35,"DIPL1.4","typem1.1","csp_5_2","X"
43107,"TA1-1",FALSE,"Male","49353",22,"DIPL1.3","typem4.4","csp_6_8","X"
43108,"TA1-2",FALSE,"Male","49353",23,"DIPL1.4","typem3.1","csp_5_6","B"
43110,"TA2-1",FALSE,"Female","49353",79,"DIPL1.1","typem4.4","csp_7_8","B"
43112,"TA1-2",FALSE,"Male","49353",39,"DIPL2","typem3.2","csp_6_7","X"
43114,"TA2-2",TRUE,"Male","49353",15,"DIPL3","typem4.1","csp_8_5","B"
43119,"TA2-1",FALSE,"Female","49355",74,"DIPL1.3","typem1.2","csp_7_8","B"
43120,"TA1-2",FALSE,"Female","49355",44,"DIPL1.5","typem4.2","csp_4_6","X"
43121,"TA2-1",FALSE,"Female","49355",84,"DIPL1.1","typem4.4","csp_7_7","B"
43122,"TA2-1",FALSE,"Male","49355",68,"DIPL3","typem4.3","csp_7_5","B"
43123,"TA2-2",TRUE,"Female","49359",17,"DIPL1.2","typem4.1","csp_8_4","B"
43124,"TA2-1",FALSE,"Male","49361",74,"DIPL1.2","typem4.4","csp_7_5","X"
43127,"TA1-1",FALSE,"Female","49361",48,"DIPL1.7","typem1.2","csp_4_2","B"
43128,"TA2-1",FALSE,"Male","49367",74,"DIPL1.1","typem4.4","csp_7_7","X"
43129,"TA2-2",TRUE,"Female","49367",19,"DIPL1.2","typem4.1","csp_8_4","B"
43133,"TA2-1",FALSE,"Female","49368",98,"DIPL1.1","typem1.2","csp_7_2","B"
43134,"TA1-1",TRUE,"Male","49368",56,"DIPL3","typem3.1","csp_6_2","B"
43136,"TA1-1",FALSE,"Male","49371",42,"DIPL1.3","typem4.1","csp_6_5","B"
43137,"TA2-2",TRUE,"Female","49371",15,"DIPL3","typem4.1","csp_8_4","B"
43141,"TA1-1",FALSE,"Male","49373",51,"DIPL2","typem3.2","csp_6_8","X"
43144,"TA1-1",FALSE,"Female","49373",39,"DIPL1.6","typem4.1","csp_4_6","X"
43145,"TA1-1",FALSE,"Female","49373",28,"DIPL1.8","typem4.1","csp_4_2","X"
43146,"TA1-1",FALSE,"Female","49373",38,"DIPL1.9","typem1.2","csp_3_8","B"
43149,"TA1-1",FALSE,"Female","49373",53,"DIPL1.4","typem4.1","csp_6_7","B"
43150,"TA1-1",FALSE,"Male","49373",34,"DIPL1.6","typem4.1","csp_4_2","B"
43151,"TA1-1",FALSE,"Male","49373",58,"DIPL3","typem4.1","csp_6_5","X"
43152,"TA2-4",FALSE,"Female","49373",38,"DIPL2","typem4.2","csp_8_5","B"
43156,"TA1-2",FALSE,"Male","49374",49,"DIPL1.3","typem1.1","csp_2_2","X"
43158,"TA2-1",FALSE,"Female","49377",71,"DIPL1.3","typem1.2","csp_7_5","X"
43159,"TA2-2",TRUE,"Male","49377",17,"DIPL1.2","typem4.1","csp_8_4","B"
43160,"TA1-1",FALSE,"Male","49377",56,"DIPL1.3","typem2.0","csp_1_1","X"
43162,"TA2-5",FALSE,"Female","49377",18,"DIPL1.3","typem4.3","csp_8_5","X"
43163,"TA1-1",FALSE,"Male","49377",37,"DIPL1.7","typem3.2","csp_6_2","B"
43166,"TA1-1",FALSE,"Female","49381",54,"DIPL1.3","typem3.2","csp_5_4","X"
43167,"TA2-1",FALSE,"Female","49381",82,"DIPL2","typem1.2","csp_7_8","X"
43178,"TA1-1",FALSE,"Female","50003",25,"DIPL1.8","typem4.1","csp_4_8","X"
43181,"TA2-1",FALSE,"Female","50016",70,"DIPL1.4","typem4.4","csp_7_2","X"
43186,"TA2-1",FALSE,"Female","50025",66,"DIPL1.3","typem4.4","csp_7_5","X"
43187,"TA2-1",FALSE,"Female","50025",66,"DIPL1.3","typem1.2","csp_7_7","X"
43188,"TA2-5",FALSE,"Female","50025",42,"DIPL1.4","typem4.2","csp_8_5","X"
43189,"TA1-1",FALSE,"Female","50025",51,"DIPL1.3","typem4.1","csp_5_2","X"
43196,"TA1-2",FALSE,"Male","50025",36,"DIPL1.2","typem3.2","csp_6_9","X"
43198,"TA2-1",FALSE,"Female","50027",73,"DIPL1.2","typem4.4","csp_7_7","X"
43201,"TA2-1",FALSE,"Female","50029",80,"DIPL1.3","typem4.4","csp_7_7","B"
43205,"TA2-1",FALSE,"Female","50031",78,"DIPL1.3","typem1.2","csp_7_8","B"
43210,"TA2-2",TRUE,"Male","50031",20,"DIPL1.2","typem4.1","csp_8_4","B"
43211,"TA2-2",TRUE,"Female","50032",21,"DIPL1.2","typem3.1","csp_8_4","B"
43214,"TA2-1",FALSE,"Female","50041",92,"DIPL1.2","typem2.0","csp_7_7","B"
43216,"TA2-4",FALSE,"Female","50041",54,"DIPL1.3","typem4.2","csp_8_5","B"
43218,"TA1-1",FALSE,"Male","50041",42,"DIPL1.3","typem4.4","csp_2_1","B"
43219,"TA1-1",TRUE,"Male","50041",18,"DIPL1.5","typem1.1","csp_5_6","B"
43220,"TA1-1",FALSE,"Male","50041",29,"DIPL1.6","typem4.4","csp_4_7","B"
43223,"TA2-1",FALSE,"Male","50041",87,"DIPL1.3","typem4.4","csp_7_1","X"
43227,"TA2-1",FALSE,"Female","50042",75,"DIPL1.4","typem4.4","csp_7_5","B"
43228,"TA1-1",FALSE,"Female","50045",45,"DIPL1.8","typem4.1","csp_3_3","X"
43229,"TA1-1",FALSE,"Male","50046",49,"DIPL1.3","typem1.1","csp_2_1","X"
43232,"TA2-5",FALSE,"Female","50049",61,"DIPL1.8","typem1.2","csp_8_6","X"
43234,"TA1-1",FALSE,"Female","50058",34,"DIPL1.7","typem4.1","csp_4_6","B"
43239,"TA1-1",FALSE,"Male","50066",47,"DIPL1.3","typem4.2","csp_6_4","X"
43244,"TA1-1",FALSE,"Female","50081",41,"DIPL1.6","typem4.1","csp_4_3","B"
43246,"TA1-1",FALSE,"Male","50082",32,"DIPL1.7","typem4.1","csp_5_5","X"
43247,"TA2-1",FALSE,"Female","50082",70,"DIPL1.4","typem4.4","csp_7_7","B"
43253,"TA1-2",FALSE,"Male","50082",51,"DIPL1.3","typem4.4","csp_5_2","X"
43255,"TA2-5",TRUE,"Female","50082",23,"DIPL2","typem4.1","csp_8_5","B"
43258,"TA1-1",FALSE,"Female","50085",39,"DIPL1.5","typem4.3","csp_5_2","X"
43260,"TA2-1",FALSE,"Male","50092",68,"DIPL1.2","typem1.1","csp_7_8","X"
43263,"TA1-1",FALSE,"Male","50092",32,"DIPL1.3","typem1.1","csp_6_3","X"
43264,"TA1-2",FALSE,"Female","50095",45,"DIPL3","typem4.2","csp_4_6","B"
43268,"TA1-1",FALSE,"Male","50098",50,"DIPL1.3","typem4.1","csp_6_2","B"
43269,"TA1-1",FALSE,"Female","50098",33,"DIPL1.6","typem4.1","csp_5_4","B"
43270,"TA1-1",FALSE,"Male","50099",35,"DIPL1.2","typem1.1","csp_4_7","B"
43272,"TA2-2",TRUE,"Male","50099",17,"DIPL1.2","typem4.1","csp_8_4","B"
43274,"TA2-1",FALSE,"Male","50099",80,"DIPL2","typem1.1","csp_7_8","X"
43275,"TA1-1",FALSE,"Male","50099",25,"DIPL1.8","typem4.1","csp_4_2","B"
43277,"TA2-2",TRUE,"Male","50099",17,"DIPL1.1","typem4.1","csp_8_4","B"
43282,"TA1-1",FALSE,"Female","50099",63,"DIPL1.3","typem4.3","csp_5_4","B"
43285,"TA1-1",FALSE,"Male","50099",48,"DIPL1.8","typem4.1","csp_3_1","X"
43286,"TA1-1",FALSE,"Male","50099",64,"DIPL1.8","typem4.1","csp_3_7","X"
43289,"TA2-4",FALSE,"Female","50099",66,"DIPL1.3","typem4.4","csp_8_6","B"
43290,"TA1-1",FALSE,"Male","50109",54,"DIPL1.3","typem4.1","csp_2_2","X"
43293,"TA2-1",FALSE,"Female","50109",88,"DIPL1.1","typem4.4","csp_7_7","B"
43294,"TA1-1",FALSE,"Male","50109",65,"DIPL1.3","typem4.1","csp_6_2","B"
43295,"TA2-5",FALSE,"Female","50109",46,"DIPL1.1","typem4.4","csp_8_5","X"
43296,"TA1-1",FALSE,"Male","50111",21,"DIPL1.4","typem4.1","csp_5_3","B"
43300,"TA1-1",FALSE,"Male","50117",49,"DIPL1.3","typem4.1","csp_6_2","X"
43301,"TA2-5",FALSE,"Male","50118",47,"DIPL1.3","typem1.1","csp_8_5","X"
43304,"TA1-1",FALSE,"Female","50129",21,"DIPL1.5","typem4.1","csp_5_6","B"
43305,"TA1-1",FALSE,"Male","50129",25,"DIPL3","typem1.1","csp_6_8","B"
43306,"TA1-2",TRUE,"Female","50129",52,"DIPL3","typem4.4","csp_6_2","X"
43307,"TA1-1",FALSE,"Male","50129",36,"DIPL1.8","typem4.1","csp_3_7","B"
43308,"TA1-1",TRUE,"Female","50129",24,"DIPL1.4","typem1.2","csp_5_5","X"
43310,"TA1-1",FALSE,"Female","50129",66,"DIPL1.1","typem4.3","csp_6_8","X"
43312,"TA2-1",FALSE,"Female","50129",67,"DIPL1.3","typem1.2","csp_7_7","B"
43313,"TA1-1",FALSE,"Male","50129",56,"DIPL1.1","typem4.2","csp_6_8","X"
43314,"TA1-1",TRUE,"Female","50129",43,"DIPL1.7","typem4.1","csp_4_3","B"
43315,"TA1-1",FALSE,"Female","50129",44,"DIPL1.4","typem4.1","csp_2_1","X"
43316,"TA2-1",FALSE,"Female","50129",65,"DIPL1.2","typem4.4","csp_7_7","X"
43317,"TA1-1",FALSE,"Female","50129",26,"DIPL1.8","typem1.2","csp_6_9","B"
43318,"TA2-1",FALSE,"Female","50129",63,"DIPL1.1","typem4.4","csp_7_7","X"
43320,"TA1-1",FALSE,"Male","50129",43,"DIPL1.6","typem1.1","csp_6_2","B"
43321,"TA1-1",FALSE,"Male","50129",54,"DIPL1.3","typem4.1","csp_6_3","B"
43324,"TA1-2",FALSE,"Male","50129",24,"DIPL3","typem4.2","csp_6_2","B"
43328,"TA1-1",FALSE,"Male","50129",30,"DIPL1.5","typem4.2","csp_4_2","X"
43330,"TA2-1",FALSE,"Female","50129",74,"DIPL1.7","typem4.4","csp_7_5","X"
43332,"TA2-2",TRUE,"Male","50129",17,"DIPL1.2","typem4.1","csp_8_4","B"
43333,"TA2-1",FALSE,"Male","50129",86,"DIPL1.1","typem4.4","csp_7_8","B"
43335,"TA1-1",FALSE,"Female","50129",59,"DIPL1.6","typem1.2","csp_4_6","X"
43336,"TA1-1",FALSE,"Female","50129",53,"DIPL1.3","typem4.1","csp_1_1","X"
43338,"TA2-1",FALSE,"Female","50129",76,"DIPL1.1","typem4.3","csp_7_7","B"
43339,"TA1-2",FALSE,"Female","50129",62,"DIPL1","typem1.2","csp_5_6","B"
43341,"TA2-1",FALSE,"Male","50129",75,"DIPL1.7","typem4.4","csp_7_4","X"
43342,"TA2-1",FALSE,"Male","50129",66,"DIPL1.6","typem4.4","csp_7_5","X"
43349,"TA1-1",FALSE,"Male","50129",36,"DIPL1.2","typem4.2","csp_4_7","B"
43352,"TA1-1",FALSE,"Male","50129",67,"DIPL2","typem4.2","csp_2_1","X"
43356,"TA2-1",FALSE,"Female","50129",62,"DIPL1.1","typem4.4","csp_7_8","X"
43366,"TA2-4",FALSE,"Male","50129",54,"DIPL3","typem4.3","csp_8_5","X"
43367,"TA2-4",FALSE,"Female","50129",60,"DIPL3","typem4.4","csp_8_5","B"
43369,"TA2-1",FALSE,"Female","50129",83,"DIPL3","typem1.2","csp_7_2","B"
43370,"TA1-1",FALSE,"Female","50129",39,"DIPL1.6","typem4.1","csp_4_3","X"
43372,"TA1-1",FALSE,"Male","50129",47,"DIPL1.3","typem4.2","csp_6_7","X"
43373,"TA1-2",FALSE,"Male","50129",47,"DIPL2","typem3.2","csp_6_5","B"
43375,"TA1-1",FALSE,"Female","50129",29,"DIPL1.3","typem4.1","csp_5_2","B"
43378,"TA1-1",FALSE,"Female","50129",33,"DIPL1.6","typem4.1","csp_4_6","X"
43379,"TA1-2",FALSE,"Male","50129",23,"DIPL3","typem4.1","csp_6_8","X"
43380,"TA2-1",FALSE,"Female","50129",70,"DIPL1.4","typem4.4","csp_7_5","X"
43382,"TA2-1",FALSE,"Female","50129",66,"DIPL1.3","typem4.2","csp_7_7","X"
43383,"TA1-1",FALSE,"Male","50129",60,"DIPL1.3","typem1.1","csp_6_2","X"
43388,"TA1-1",FALSE,"Male","50129",49,"DIPL1.3","typem4.1","csp_4_7","B"
43390,"TA1-1",FALSE,"Female","50129",58,"DIPL1.6","typem4.3","csp_3_8","X"
43392,"TA1-1",FALSE,"Male","50129",58,"DIPL3","typem4.1","csp_6_7","B"
43394,"TA1-1",TRUE,"Female","50129",32,"DIPL1.8","typem4.1","csp_3_4","X"
43396,"TA2-2",TRUE,"Male","50129",17,"DIPL1.2","typem3.2","csp_8_4","B"
43398,"TA1-1",FALSE,"Male","50129",54,"DIPL1.3","typem4.1","csp_6_4","X"
43400,"TA2-1",FALSE,"Male","50129",65,"DIPL1.3","typem4.4","csp_7_5","X"
43401,"TA2-1",FALSE,"Male","50129",66,"DIPL1.3","typem4.4","csp_7_2","X"
43402,"TA1-1",FALSE,"Male","50129",45,"DIPL1.6","typem4.1","csp_4_7","X"
43404,"TA2-1",FALSE,"Male","50129",69,"DIPL1.1","typem4.3","csp_7_8","X"
43405,"TA2-1",FALSE,"Male","50129",87,"DIPL1.1","typem1.1","csp_7_2","B"
43407,"TA1-1",FALSE,"Female","50129",25,"DIPL1.6","typem4.1","csp_5_5","B"
43408,"TA1-1",FALSE,"Female","50129",51,"DIPL1.3","typem4.1","csp_4_6","B"
43409,"TA1-1",FALSE,"Male","50129",33,"DIPL1.3","typem1.1","csp_6_4","X"
43411,"TA2-1",FALSE,"Female","50129",68,"DIPL1.3","typem1.2","csp_7_7","X"
43412,"TA2-2",TRUE,"Male","50129",17,"DIPL3","typem4.2","csp_8_4","B"
43419,"TA1-1",FALSE,"Female","50129",36,"DIPL1.6","typem4.1","csp_4_5","X"
43420,"TA2-5",FALSE,"Female","50129",43,"DIPL1.3","typem4.2","csp_8_5","X"
43421,"TA2-1",FALSE,"Male","50129",60,"DIPL1.6","typem4.3","csp_7_8","X"
43423,"TA1-1",FALSE,"Female","50129",49,"DIPL2","typem1.2","csp_6_7","X"
43427,"TA1-1",FALSE,"Male","50129",49,"DIPL1.4","typem4.1","csp_4_7","X"
43428,"TA1-1",TRUE,"Female","50129",26,"DIPL1.6","typem3.2","csp_5_5","X"
43434,"TA2-1",FALSE,"Female","50139",90,"DIPL2","typem1.2","csp_7_7","B"
43438,"TA2-1",FALSE,"Female","50139",82,"DIPL1.6","typem4.4","csp_7_5","X"
43441,"TA1-2",FALSE,"Male","50139",29,"DIPL1.6","typem4.1","csp_6_2","X"
43447,"TA2-1",FALSE,"Male","50145",81,"DIPL3","typem4.4","csp_7_1","X"
43448,"TA1-1",FALSE,"Male","50145",37,"DIPL1.5","typem1.1","csp_5_2","B"
43449,"TA1-2",FALSE,"Female","50147",63,"DIPL1.3","typem4.4","csp_5_4","X"
43451,"TA1-1",FALSE,"Female","50147",48,"DIPL1.6","typem3.2","csp_4_6","X"
43454,"TA2-1",FALSE,"Female","50147",67,"DIPL1.2","typem4.4","csp_7_7","X"
43455,"TA1-1",FALSE,"Female","50147",57,"DIPL1.3","typem4.3","csp_6_3","X"
43458,"TA1-1",FALSE,"Female","50147",44,"DIPL1.6","typem4.1","csp_4_3","X"
43462,"TA2-1",FALSE,"Male","50151",68,"DIPL1.8","typem4.3","csp_7_8","X"
43463,"TA1-1",TRUE,"Female","50155",45,"DIPL1.7","typem4.1","csp_3_4","B"
43464,"TA2-1",FALSE,"Female","50162",58,"DIPL1.6","typem4.4","csp_7_5","B"
43465,"TA2-1",FALSE,"Male","50162",66,"DIPL1.3","typem4.3","csp_7_5","X"
43467,"TA1-1",FALSE,"Male","50164",39,"DIPL1.6","typem4.1","csp_2_2","B"
43468,"TA2-5",FALSE,"Female","50165",24,"DIPL1.5","typem4.2","csp_8_5","B"
43471,"TA1-1",FALSE,"Female","50165",52,"DIPL1.5","typem4.1","csp_5_2","X"
43472,"TA1-1",FALSE,"Male","50165",72,"DIPL1.2","typem4.2","csp_6_4","X"
43476,"TA1-1",FALSE,"Female","50168",27,"DIPL1.6","typem4.1","csp_4_7","X"
43478,"TA1-1",FALSE,"Female","50178",56,"DIPL2","typem4.3","csp_6_7","X"
43482,"TA1-1",FALSE,"Female","50184",55,"DIPL2","typem3.2","csp_5_4","X"
43484,"TA2-1",FALSE,"Female","50184",79,"DIPL1","typem4.4","csp_7_7","X"
43485,"TA2-1",FALSE,"Male","50188",82,"DIPL3","typem4.4","csp_7_2","B"
43486,"TA1-1",FALSE,"Female","50192",48,"DIPL1.7","typem4.1","csp_4_2","B"
43491,"TA1-1",FALSE,"Female","50197",32,"DIPL1.3","typem4.1","csp_6_7","B"
43494,"TA1-1",FALSE,"Male","50197",30,"DIPL1.4","typem1.1","csp_4_7","X"
43496,"TA2-2",TRUE,"Female","50200",18,"DIPL1.4","typem3.2","csp_8_4","B"
43497,"TA2-1",FALSE,"Female","50205",70,"DIPL1.3","typem4.4","csp_7_5","X"
43498,"TA2-1",FALSE,"Female","50205",71,"DIPL1.3","typem4.4","csp_7_7","X"
43500,"TA2-5",FALSE,"Male","50205",22,"DIPL1","typem3.2","csp_8_5","X"
43502,"TA2-1",FALSE,"Female","50209",70,"DIPL2","typem4.4","csp_7_8","B"
43503,"TA2-1",FALSE,"Male","50215",77,"DIPL1.3","typem4.4","csp_7_8","B"
43504,"TA1-1",FALSE,"Female","50215",37,"DIPL1.5","typem4.1","csp_5_2","X"
43505,"TA1-1",FALSE,"Female","50216",32,"DIPL1.8","typem4.1","csp_3_1","B"
43506,"TA1-1",FALSE,"Female","50216",51,"DIPL1.5","typem4.1","csp_3_3","B"
43507,"TA2-1",FALSE,"Male","50216",69,"DIPL3","typem4.4","csp_7_8","X"
43511,"TA1-1",FALSE,"Male","50218",30,"DIPL1.5","typem4.1","csp_4_2","X"
43512,"TA1-1",FALSE,"Female","50218",33,"DIPL1.6","typem4.1","csp_4_6","B"
43521,"TA1-1",FALSE,"Male","50218",41,"DIPL1.3","typem4.1","csp_6_2","X"
43522,"TA1-1",FALSE,"Female","50218",29,"DIPL1.9","typem4.1","csp_5_4","B"
43526,"TA1-1",FALSE,"Male","50218",32,"DIPL1.4","typem1.1","csp_4_6","X"
43528,"TA2-1",FALSE,"Male","50218",66,"DIPL1.3","typem4.3","csp_7_8","X"
43531,"TA1-1",FALSE,"Female","50218",35,"DIPL1.7","typem4.1","csp_3_4","X"
43532,"TA1-1",FALSE,"Female","50218",54,"DIPL1.4","typem4.1","csp_5_6","B"
43534,"TA2-1",FALSE,"Female","50218",68,"DIPL1.3","typem4.4","csp_7_8","X"
43535,"TA1-1",FALSE,"Male","50218",24,"DIPL1.5","typem3.2","csp_5_2","X"
43539,"TA2-1",FALSE,"Male","50228",68,"DIPL1.3","typem4.4","csp_7_2","B"
43541,"TA1-1",FALSE,"Female","50230",25,"DIPL1.6","typem4.1","csp_4_3","X"
43542,"TA1-1",FALSE,"Male","50230",38,"DIPL3","typem4.1","csp_6_3","X"
43543,"TA2-1",FALSE,"Female","50231",84,"DIPL1.1","typem1.2","csp_7_1","X"
43545,"TA1-1",FALSE,"Female","50235",26,"DIPL1.5","typem4.1","csp_5_5","X"
43546,"TA1-1",FALSE,"Female","50236",58,"DIPL3","typem4.3","csp_5_6","B"
43554,"TA1-1",FALSE,"Female","50237",34,"DIPL1.3","typem4.3","csp_4_7","B"
43556,"TA2-1",FALSE,"Female","50239",78,"DIPL1.4","typem4.4","csp_7_7","X"
43557,"TA2-1",FALSE,"Male","50240",72,"DIPL1.5","typem1.1","csp_7_4","X"
43558,"TA1-1",FALSE,"Male","50243",32,"DIPL1.3","typem4.1","csp_2_1","X"
43561,"TA2-2",TRUE,"Male","50256",19,"DIPL1.4","typem4.1","csp_8_4","X"
43562,"TA1-1",FALSE,"Female","50256",23,"DIPL1.5","typem4.1","csp_5_5","X"
43563,"TA1-1",FALSE,"Female","50256",47,"DIPL1.7","typem4.1","csp_4_3","B"
43565,"TA1-2",FALSE,"Male","50256",31,"DIPL1.9","typem4.3","csp_3_1","B"
43566,"TA1-1",FALSE,"Male","50259",23,"DIPL1.4","typem4.1","csp_6_7","X"
43567,"TA2-4",FALSE,"Female","50260",64,"DIPL1.3","typem4.4","csp_8_6","B"
43568,"TA2-1",FALSE,"Female","50260",73,"DIPL1.1","typem1.2","csp_7_5","X"
43569,"TA1-1",FALSE,"Female","50260",30,"DIPL1.6","typem4.1","csp_4_2","X"
43574,"TA1-1",FALSE,"Female","50267",32,"DIPL1.7","typem4.1","csp_4_6","B"
43575,"TA2-2",TRUE,"Male","50267",22,"DIPL1.4","typem2.0","csp_8_4","X"
43577,"TA1-1",FALSE,"Male","50267",37,"DIPL1.9","typem4.1","csp_6_2","B"
43578,"TA1-1",FALSE,"Male","50268",54,"DIPL1.3","typem4.1","csp_6_8","X"
43584,"TA1-1",FALSE,"Male","50273",34,"DIPL1.3","typem4.2","csp_6_3","X"
43586,"TA2-1",FALSE,"Female","50273",79,"DIPL1.1","typem4.4","csp_7_5","X"
43589,"TA2-2",TRUE,"Male","50281",17,"DIPL1.2","typem4.1","csp_8_4","X"
43590,"TA1-1",FALSE,"Male","50288",27,"DIPL1.6","typem3.1","csp_6_2","X"
43592,"TA1-1",FALSE,"Female","50289",40,"DIPL1.7","typem4.1","csp_4_3","B"
43594,"TA2-2",TRUE,"Male","50292",18,"DIPL2","typem3.1","csp_8_4","B"
43596,"TA1-1",FALSE,"Female","50294",52,"DIPL1.6","typem4.3","csp_4_6","X"
43597,"TA2-1",FALSE,"Female","50297",80,"DIPL1.3","typem4.4","csp_7_7","X"
43599,"TA1-1",FALSE,"Male","50298",46,"DIPL1.6","typem4.1","csp_4_6","X"
43602,"TA2-1",FALSE,"Male","50311",68,"DIPL1.3","typem4.4","csp_7_7","X"
43609,"TA2-2",TRUE,"Female","50349",18,"DIPL1.2","typem4.2","csp_8_4","B"
43610,"TA1-1",FALSE,"Male","50356",58,"DIPL1.3","typem4.1","csp_6_7","X"
43612,"TA2-5",TRUE,"Male","50359",49,"DIPL3","typem2.0","csp_8_5","X"
43616,"TA2-5",FALSE,"Male","50363",59,"DIPL1.5","typem4.4","csp_8_5","X"
43617,"TA2-1",FALSE,"Male","50363",91,"DIPL1.4","typem4.4","csp_7_4","X"
43618,"TA2-1",FALSE,"Male","50369",66,"DIPL1.4","typem4.4","csp_7_2","X"
43622,"TA2-1",FALSE,"Female","50382",82,"DIPL1.1","typem4.4","csp_7_1","B"
43623,"TA1-1",FALSE,"Female","50382",42,"DIPL1.5","typem4.1","csp_5_5","X"
43624,"TA2-1",FALSE,"Female","50382",98,"DIPL1.1","typem4.3","csp_7_7","B"
43625,"TA1-1",FALSE,"Female","50387",62,"DIPL1.4","typem4.3","csp_3_3","X"
43626,"TA2-1",FALSE,"Female","50388",88,"DIPL1.2","typem1.2","csp_7_7","B"
43629,"TA2-1",FALSE,"Female","50391",71,"DIPL1.3","typem4.4","csp_7_7","X"
43630,"TA1-1",FALSE,"Female","50391",45,"DIPL1.7","typem4.1","csp_3_8","X"
43632,"TA1-1",FALSE,"Male","50393",37,"DIPL1.2","typem4.1","csp_5_3","X"
43635,"TA2-1",FALSE,"Male","50394",61,"DIPL1.2","typem1.1","csp_7_5","B"
43636,"TA1-1",FALSE,"Female","50394",29,"DIPL1.5","typem4.1","csp_5_4","X"
43637,"TA1-1",FALSE,"Female","50394",34,"DIPL1.8","typem4.1","csp_3_4","X"
43638,"TA1-1",FALSE,"Male","50395",56,"DIPL1.3","typem1.1","csp_6_8","X"
43640,"TA1-1",FALSE,"Male","50400",31,"DIPL1.5","typem4.1","csp_2_1","X"
43641,"TA1-1",FALSE,"Male","50400",56,"DIPL1.5","typem4.2","csp_6_8","X"
43645,"TA2-1",FALSE,"Female","50407",88,"DIPL1.1","typem4.1","csp_7_7","B"
43647,"TA1-1",TRUE,"Female","50408",25,"DIPL1.2","typem4.1","csp_4_7","X"
43649,"TA2-1",FALSE,"Female","50409",65,"DIPL1.3","typem4.4","csp_7_5","X"
43650,"TA2-1",FALSE,"Male","50410",68,"DIPL1.1","typem1.1","csp_7_2","X"
43651,"TA1-1",FALSE,"Male","50410",54,"DIPL1.3","typem4.1","csp_6_4","B"
43654,"TA2-1",FALSE,"Female","50411",80,"DIPL1.5","typem4.4","csp_7_7","B"
43656,"TA2-5",FALSE,"Female","50412",59,"DIPL3","typem3.2","csp_8_5","B"
43657,"TA2-1",FALSE,"Male","50412",69,"DIPL1.2","typem4.4","csp_7_7","X"
43663,"TA1-1",FALSE,"Male","50417",40,"DIPL1.3","typem4.1","csp_3_8","X"
43664,"TA1-1",FALSE,"Female","50419",31,"DIPL1.5","typem1.2","csp_5_2","X"
43665,"TA1-1",FALSE,"Male","50419",50,"DIPL3","typem4.1","csp_5_3","X"
